"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"36","RT @thArtofPatpat: Our favorite tita, the one who spoils her inaanaks.

Hi Aunt Julie !
@macoydubs1 
#artph https://t.co/A11DW1xbsz",FALSE,0,NA,2020-08-19 18:20:51,FALSE,NA,"1296150148641300480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Preyds",45,TRUE,FALSE,NA,NA
"37","si Aunt Julie yung kakaway nalang sa spa kasi nakapag pa appoint na siya. 
Orly gel polish (Mani&amp;Pedi + Hand and Fo… https://t.co/LRdAMcvf9e",FALSE,0,NA,2020-08-19 18:19:33,TRUE,NA,"1296149819967168512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shainaaakyle",0,FALSE,FALSE,NA,NA
"38","Had tsaa with Auntie Julie(@macoydubs1 ). She's a cool Aunt. https://t.co/0kKP4OsmYm",FALSE,10,NA,2020-08-19 18:11:47,FALSE,NA,"1296147868722503680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","janjarnnnnnnnnn",1,FALSE,FALSE,NA,NA
"39","RT @MissMarisRacal: kinda sad. i just want aunt julie to therapize me.",FALSE,0,NA,2020-08-19 18:02:09,FALSE,NA,"1296145443261255680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jaclsyn17",300,TRUE,FALSE,NA,NA
"40","invite mo naman si aunt julie sa comp shop pls hahahahah https://t.co/i1kXmg0KWm",FALSE,0,NA,2020-08-19 18:02:05,FALSE,NA,"1296145427662696453",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pbkg_",0,FALSE,FALSE,NA,NA
"41","RT @jaicabajar: By tita, I mean aunt Julie.",FALSE,0,NA,2020-08-19 17:57:34,FALSE,NA,"1296144289072734208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","noehromasoc",111,TRUE,FALSE,NA,NA
"42","RT @KrissyAchino: Your Aunt Julie @MacoyDubs1 invited me to a Zoom Conference earlier. I’ll post the ganaps tomorrow on TikTok. You guys wa…",FALSE,0,NA,2020-08-19 17:57:26,FALSE,NA,"1296144255606382593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","noehromasoc",45,TRUE,FALSE,NA,NA
"43","RT @KrissyAchino: Your Aunt Julie @MacoyDubs1 invited me to a Zoom Conference earlier. I’ll post the ganaps tomorrow on TikTok. You guys wa…",FALSE,0,NA,2020-08-19 17:56:59,FALSE,NA,"1296144142372765696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ragingzild",45,TRUE,FALSE,NA,NA
"44","RT @thArtofPatpat: Our favorite tita, the one who spoils her inaanaks.

Hi Aunt Julie !
@macoydubs1 
#artph https://t.co/A11DW1xbsz",FALSE,0,NA,2020-08-19 17:54:57,FALSE,NA,"1296143629333889026",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","chubbadoodles",45,TRUE,FALSE,NA,NA
"45","RT @jaicabajar: By tita, I mean aunt Julie.",FALSE,0,NA,2020-08-19 17:52:55,FALSE,NA,"1296143118933229568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vonnerrs",111,TRUE,FALSE,NA,NA
"46","RT @macoydubs1: As Macoy Dubs:
Bago lang ako matulog, I just wanna thank everyone coz mukhang happy kayo sa Aunt Julie series, Duets namin…",FALSE,0,NA,2020-08-19 17:52:35,FALSE,NA,"1296143034849976325",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","notberdelieee",478,TRUE,FALSE,NA,NA
"47","RT @MissMarisRacal: kinda sad. i just want aunt julie to therapize me.",FALSE,0,NA,2020-08-19 17:52:24,FALSE,NA,"1296142987781701635",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_kristinajulia",300,TRUE,FALSE,NA,NA
"48","RT @jaicabajar: By tita, I mean aunt Julie.",FALSE,0,NA,2020-08-19 17:52:19,FALSE,NA,"1296142970194759682",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tronkyyy",111,TRUE,FALSE,NA,NA
"49","@macoydubs1 Sobrang affected kong declined ang card ni Aunt Julie, ayokong nahahassle ang favorite tita ko my ghad",FALSE,0,"macoydubs1",2020-08-19 17:51:06,FALSE,"1296065578617065472","1296142660969742336","1204452994034454528","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CharTheOne",0,FALSE,FALSE,NA,NA
"50","RT @KrissyAchino: Your Aunt Julie @MacoyDubs1 invited me to a Zoom Conference earlier. I’ll post the ganaps tomorrow on TikTok. You guys wa…",FALSE,0,NA,2020-08-19 17:49:46,FALSE,NA,"1296142324808859648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pammiechology_",45,TRUE,FALSE,NA,NA
"51","RT @jaicabajar: By tita, I mean aunt Julie. https://t.co/3NzhvPClYJ",FALSE,0,NA,2020-08-19 17:49:30,FALSE,NA,"1296142260036186112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","alvinxmedalla",111,TRUE,FALSE,NA,NA
"52","RT @jaicabajar: By tita, I mean aunt Julie.",FALSE,0,NA,2020-08-19 17:48:58,FALSE,NA,"1296142123448717314",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","newtonmeterpera",111,TRUE,FALSE,NA,NA
"53","RT @jaicabajar: By tita, I mean aunt Julie.",FALSE,0,NA,2020-08-19 17:47:57,FALSE,NA,"1296141869244588032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","metaa_witch",111,TRUE,FALSE,NA,NA
"54","@jaicabajar Aunt Julie and her pearls! 

@macoydubs1",FALSE,5,"jaicabajar",2020-08-19 17:47:35,FALSE,"1296141312752680960","1296141775258521600","88886265","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dreicaceres",0,FALSE,FALSE,NA,NA
"55","RT @KrissyAchino: Your Aunt Julie @MacoyDubs1 invited me to a Zoom Conference earlier. I’ll post the ganaps tomorrow on TikTok. You guys wa…",FALSE,0,NA,2020-08-19 17:47:20,FALSE,NA,"1296141716328603648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jcsmjnejk",45,TRUE,FALSE,NA,NA
"56","RT @jaicabajar: By tita, I mean aunt Julie.",FALSE,0,NA,2020-08-19 17:46:11,FALSE,NA,"1296141426497998848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wysaaa",111,TRUE,FALSE,NA,NA
"57","By tita, I mean aunt Julie. https://t.co/3NzhvPClYJ",FALSE,2496,NA,2020-08-19 17:45:44,FALSE,NA,"1296141312752680960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaicabajar",111,FALSE,FALSE,NA,NA
"58","RT @IMpopoy_dlcrz: @macoydubs1 Hahaha Aunt Julie you were declined! My gosh u can't let your fellow POVEDA Titas know this! The hermanas wi…",FALSE,0,NA,2020-08-19 17:45:40,FALSE,NA,"1296141293882494976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","quey_17",3,TRUE,FALSE,NA,NA
"59","RT @KrissyAchino: Your Aunt Julie @MacoyDubs1 invited me to a Zoom Conference earlier. I’ll post the ganaps tomorrow on TikTok. You guys wa…",FALSE,0,NA,2020-08-19 17:42:45,FALSE,NA,"1296140561561214978",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gorgyhvn",45,TRUE,FALSE,NA,NA
"60","RT @KrissyAchino: Your Aunt Julie @MacoyDubs1 invited me to a Zoom Conference earlier. I’ll post the ganaps tomorrow on TikTok. You guys wa…",FALSE,0,NA,2020-08-19 17:41:18,FALSE,NA,"1296140194471538688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AkoSiEmpathetic",45,TRUE,FALSE,NA,NA
"61","@princewendy_ Sinubaybayan mo na si Aunt Julie hahhahahha",FALSE,0,"princewendy_",2020-08-19 17:28:49,FALSE,"1296123594993369089","1296137055437643777","719154413017772032","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","derpyoona",0,FALSE,FALSE,NA,NA
"62","@macoydubs1 ikaw nalang nagpapasaya sa’kin. sana masarap ulam mo everyday, Aunt Julie! ♥️",FALSE,0,"macoydubs1",2020-08-19 17:22:57,FALSE,NA,"1296135576865759232","1204452994034454528","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","einnapar",0,FALSE,FALSE,NA,NA
"63","YAAAAAASSSSSSSS HAHAHAHAHAHAHAHAHAHAHA I LOVE AUNT JULIE SO MUCH 😂😂😂😂😂 @macoydubs1 UDABEST!!!!! https://t.co/M5o39J0pG2",FALSE,3,NA,2020-08-19 17:19:55,FALSE,NA,"1296134814962036736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iwilzk",0,FALSE,FALSE,NA,NA
"64","omg ex na pala ako ni aunt julie ngayon lang ako nainform https://t.co/uXEL3GvG9Y",FALSE,5,NA,2020-08-19 17:16:41,FALSE,NA,"1296134003041251328",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CaloiBabie",1,FALSE,FALSE,NA,NA
"65","RT @macoydubs1: As Macoy Dubs:
Bago lang ako matulog, I just wanna thank everyone coz mukhang happy kayo sa Aunt Julie series, Duets namin…",FALSE,0,NA,2020-08-19 17:16:40,FALSE,NA,"1296133997890646018",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imchristianlee_",478,TRUE,FALSE,NA,NA
"66","RT @macoydubs1: Maria Julie A. Penaloza 
Elem-HS, Saint Pedro Poveda College
AB Communication, Fordham University

Kids: 
Robert Angelo
Cas…",FALSE,0,NA,2020-08-19 17:15:50,FALSE,NA,"1296133785306542081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoshGamalog",413,TRUE,FALSE,NA,NA
"67","mask please aunt julie HAHAHAHHAHAHAHAHAH https://t.co/LgxjRolLjL",FALSE,0,NA,2020-08-19 17:12:46,FALSE,NA,"1296133016306114561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prk_henry",0,FALSE,FALSE,NA,NA
"68","RT @G_ekkoism: Aunt Julie 's (@macoydubs1 ) son (@KarlBauuu) using dating app be like. Lalamove be scratching their heads to why they are t…",FALSE,0,NA,2020-08-19 17:10:04,FALSE,NA,"1296132334559703042",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yamchichua",44,TRUE,FALSE,NA,NA
"69","RT @interaksyon: Content creator @macoydubs1 to his followers: ""Alam naman ninyong di natin ‘to mararating kung di rin dahil sa inyo. Kaya…",FALSE,0,NA,2020-08-19 17:01:23,FALSE,NA,"1296130149469937664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xkatelynz",7,TRUE,FALSE,NA,NA
"70","RT @MissMarisRacal: kinda sad. i just want aunt julie to therapize me.",FALSE,0,NA,2020-08-19 16:55:06,FALSE,NA,"1296128570746576896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kimburlirey",300,TRUE,FALSE,NA,NA
"71","i look forward to aunt julie contents esp the duets they bring flavor huhu i lurv https://t.co/O7bgUiIis1",FALSE,0,NA,2020-08-19 16:54:47,FALSE,NA,"1296128491591622658",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drajill_",0,FALSE,FALSE,NA,NA
"72","@macoydubs1 Hi Aunt Julie! Can't wait to see you and Ninang Pia hang out 💕",FALSE,1,"macoydubs1",2020-08-19 16:53:40,FALSE,"1296060327138713600","1296128207805014017","1204452994034454528","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","melodyjotiz",0,FALSE,FALSE,NA,NA
"73","RT @MissMarisRacal: kinda sad. i just want aunt julie to therapize me.",FALSE,0,NA,2020-08-19 16:53:23,FALSE,NA,"1296128137999208448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","0utcasttt",300,TRUE,FALSE,NA,NA
"74","And again, say thank you to Aunt Julie. You blessed her kasi kung hindi dahil sa kanya, wala tayong update ngayon. HAHAHAHAHAHAHAHA",FALSE,1,"jaejungz",2020-08-19 16:51:59,FALSE,"1296127780644511744","1296127783236538368","1154567828848041985","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaejungz",0,FALSE,FALSE,NA,NA
"75","@anditsam Do the eduardo part nung nagkita sila ni aunt julie sa mary grace! HAHAHA",FALSE,0,"anditsam",2020-08-19 16:51:05,FALSE,"1296127196386299905","1296127560338702341","412929401","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","awesomekjg",0,FALSE,FALSE,NA,NA
"76","I liked it better when Aunt Julie was an Assumptionista

Yes po, sa tanda ko ito, petty pa din ako sa ganyan hahaha… https://t.co/aSNJg9GG0C",FALSE,1,NA,2020-08-19 16:49:29,TRUE,NA,"1296127155492069376",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","parksodamned",0,FALSE,FALSE,NA,NA
"77","@boyslovephp Aunt Julie, PASOK! 😂 https://t.co/ZlammRa5Kt",FALSE,1,"boyslovephp",2020-08-19 16:47:29,FALSE,"1296125948077568000","1296126654209642497","1278822768465678336","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DaNameIsK",0,FALSE,FALSE,NA,NA
"78","Aunt Julie may hotdog roll po ba kayo jan? https://t.co/d8qGuzsanr",FALSE,0,NA,2020-08-19 16:43:20,FALSE,NA,"1296125609001668610",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UnicaEisha_",0,FALSE,FALSE,NA,NA
"79","RT @macoydubs1: As Macoy Dubs:
Bago lang ako matulog, I just wanna thank everyone coz mukhang happy kayo sa Aunt Julie series, Duets namin…",FALSE,0,NA,2020-08-19 16:42:18,FALSE,NA,"1296125348883513344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","STPHNG_",478,TRUE,FALSE,NA,NA
"80","@macoydubs1 Aunt Julie, you forgot to wear your mask and face shield.",FALSE,4,"macoydubs1",2020-08-19 16:41:55,FALSE,"1296065578617065472","1296125251718266880","1204452994034454528","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonxsiervo",1,FALSE,FALSE,NA,NA
"81","RT @holeaspirit: Aunt Julie             🤝                Aunt Lea 

another parallel mga bayot.

kitamz?? pati pag tingin sa cellphone anez…",FALSE,0,NA,2020-08-19 16:39:01,FALSE,NA,"1296124520982384641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_kurbasizzle",14,TRUE,FALSE,NA,NA
"82","RT @thArtofPatpat: Our favorite tita, the one who spoils her inaanaks.

Hi Aunt Julie !
@macoydubs1 
#artph https://t.co/A11DW1xbsz",FALSE,0,NA,2020-08-19 16:37:13,FALSE,NA,"1296124069402705920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arteypol",45,TRUE,FALSE,NA,NA
