"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"35","RT @cnnphilippines: “Aunt Julie meets Tita Pia”

Influencer @macoydubs1 is changing the vlogging landscape with his wit and humor, helping…",FALSE,0,NA,2020-08-20 13:49:48,FALSE,NA,"1296444325363154946",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Xuan_Geli",40,TRUE,FALSE,NA,NA
"36","tita pia honti interviewing aunt julie!!!! we love to see it",FALSE,0,NA,2020-08-20 13:49:32,FALSE,NA,"1296444256912121857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NlCOLEKIDWOMAN",0,FALSE,FALSE,NA,NA
"37","Is this aunt Julie's sister? @macoydubs1 https://t.co/sgRv3PfFO1",FALSE,4,NA,2020-08-20 13:46:26,FALSE,NA,"1296443479783071749",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","castrolloyd_",0,FALSE,FALSE,NA,NA
"38","RT @cnnphilippines: “Aunt Julie meets Tita Pia”

Influencer @macoydubs1 is changing the vlogging landscape with his wit and humor, helping…",FALSE,0,NA,2020-08-20 13:44:25,FALSE,NA,"1296442970334470146",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chensoorese",40,TRUE,FALSE,NA,NA
"39","Aunt julie, maybe bert and paolo could use something special from our shop 😉

@macoydubs1 https://t.co/fMnoA0kUH2",FALSE,0,NA,2020-08-20 13:43:20,FALSE,NA,"1296442696320659458",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shop_ilya",0,FALSE,FALSE,NA,NA
"40","@pigpeach09 Aunt julie pakilala mo naman ako sa anaks mo",FALSE,0,"pigpeach09",2020-08-20 13:39:13,FALSE,"1296355974668746752","1296441660021321728","2964502254","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itgirlnayeon_",0,FALSE,FALSE,NA,NA
"41","RT @cnnphilippines: “Aunt Julie meets Tita Pia”

Influencer @macoydubs1 is changing the vlogging landscape with his wit and humor, helping…",FALSE,0,NA,2020-08-20 13:38:07,FALSE,NA,"1296441385143476224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kentknowsz2",40,TRUE,FALSE,NA,NA
"42","RT @cnnphilippines: “Aunt Julie meets Tita Pia”

Influencer @macoydubs1 is changing the vlogging landscape with his wit and humor, helping…",FALSE,0,NA,2020-08-20 13:37:23,FALSE,NA,"1296441200032063489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaelande_",40,TRUE,FALSE,NA,NA
"43","RT @cnnphilippines: “Aunt Julie meets Tita Pia”

Influencer @macoydubs1 is changing the vlogging landscape with his wit and humor, helping…",FALSE,0,NA,2020-08-20 13:36:57,FALSE,NA,"1296441090380374016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","boycharot",40,TRUE,FALSE,NA,NA
"44","RT @cnnphilippines: “Aunt Julie meets Tita Pia”

Influencer @macoydubs1 is changing the vlogging landscape with his wit and humor, helping…",FALSE,0,NA,2020-08-20 13:35:28,FALSE,NA,"1296440718387548167",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","myhunna",40,TRUE,FALSE,NA,NA
"45","RT @cnnphilippines: “Aunt Julie meets Tita Pia”

Influencer @macoydubs1 is changing the vlogging landscape with his wit and humor, helping…",FALSE,0,NA,2020-08-20 13:34:48,FALSE,NA,"1296440551957565440",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BadgerMole_",40,TRUE,FALSE,NA,NA
"46","@macoydubs1 @chelsea042293  aunt Julie is ibang level na!",FALSE,0,"macoydubs1",2020-08-20 13:34:30,FALSE,"1296439635783159812","1296440475407323136","1204452994034454528","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BlueberryRph",0,FALSE,FALSE,NA,NA
"47","Omg! Aunt Julie &amp; Aunt Cely https://t.co/FofIkTFhPx",FALSE,0,NA,2020-08-20 13:33:41,FALSE,NA,"1296440269970255872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JessCapili",0,FALSE,FALSE,NA,NA
"48","RT @cnnphilippines: “Aunt Julie meets Tita Pia”

Influencer @macoydubs1 is changing the vlogging landscape with his wit and humor, helping…",FALSE,0,NA,2020-08-20 13:32:48,FALSE,NA,"1296440046791294977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sharbet___",40,TRUE,FALSE,NA,NA
"49","RT @cnnphilippines: “Aunt Julie meets Tita Pia”

Influencer @macoydubs1 is changing the vlogging landscape with his wit and humor, helping…",FALSE,0,NA,2020-08-20 13:32:46,FALSE,NA,"1296440036586594307",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","miakaaal",40,TRUE,FALSE,NA,NA
"50","@sT1ckerrH4pPy Ikaw si Aunt Cely. Ako si aunt Julie coz I always listen to your kwento. Tapos ako Tawa tawa and react ng pabitch hahhaah",FALSE,1,"sT1ckerrH4pPy",2020-08-20 13:32:20,FALSE,"1296439465595023368","1296439927392145410","2556662223","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cruisebill",0,FALSE,FALSE,NA,NA
"51","RT @cnnphilippines: “Aunt Julie meets Tita Pia”

Influencer @macoydubs1 is changing the vlogging landscape with his wit and humor, helping…",FALSE,0,NA,2020-08-20 13:30:47,FALSE,NA,"1296439538299080704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","calcifer_emi",40,TRUE,FALSE,NA,NA
"52","@cruisebill HAHAHAHA ang tanong sino si Aling Cely at sino si Aunt Julie",FALSE,1,"cruisebill",2020-08-20 13:30:29,FALSE,"1296439243657687042","1296439465595023368","38178555","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sT1ckerrH4pPy",0,FALSE,FALSE,NA,NA
"53","RT @cnnphilippines: “Aunt Julie meets Tita Pia”

Influencer @macoydubs1 is changing the vlogging landscape with his wit and humor, helping…",FALSE,0,NA,2020-08-20 13:28:16,FALSE,NA,"1296438906112614401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tonyocruz",40,TRUE,FALSE,NA,NA
"54","RT @cnnphilippines: “Aunt Julie meets Tita Pia”

Influencer @macoydubs1 is changing the vlogging landscape with his wit and humor, helping…",FALSE,0,NA,2020-08-20 13:28:15,FALSE,NA,"1296438903235317760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JCSibayan23",40,TRUE,FALSE,NA,NA
"55","@macoydubs1 Aunt Julie may balbas po kayo hahaha",FALSE,0,"macoydubs1",2020-08-20 13:26:12,FALSE,"1296301234383499264","1296438383812718592","1204452994034454528","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TBentot",0,FALSE,FALSE,NA,NA
"56","After a long day at work watching Aunt Julie (@macoydubs1) makes my mood 100% better ❤️. Abangerz always sa new vids. hahaha",FALSE,0,NA,2020-08-20 13:20:42,FALSE,NA,"1296436999818223620",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fayeeexxn",0,FALSE,FALSE,NA,NA
"57","“CALL ME AUNT JULIE~” https://t.co/xPFDsLKmOi",FALSE,1,NA,2020-08-20 13:18:41,FALSE,NA,"1296436495264419845",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danielajoanne_",0,FALSE,FALSE,NA,NA
"58","RT @hobbynear: The amount of truth in this tweet. Gets ko yung Titas of Manila but I just know Aunt Julie’s mom is probably a Kulasa with a…",FALSE,0,NA,2020-08-20 13:13:04,FALSE,NA,"1296435079712047114",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fillet0fishy",4,TRUE,FALSE,NA,NA
"59","RT @_bellepepperr: Aunt Julie @macoydubs1  this is Cassandra pala! Omg! She looks like you!!",FALSE,0,NA,2020-08-20 13:03:24,FALSE,NA,"1296432648223698944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_reevoooatkins",1,TRUE,FALSE,NA,NA
"60","RT @cnnphilippines: “Aunt Julie meets Tita Pia”

Influencer @macoydubs1 is changing the vlogging landscape with his wit and humor, helping…",FALSE,0,NA,2020-08-20 13:02:27,FALSE,NA,"1296432407726489606",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Just_HaroldLP",40,TRUE,FALSE,NA,NA
"61","RT @cnnphilippines: “Aunt Julie meets Tita Pia”

Influencer @macoydubs1 is changing the vlogging landscape with his wit and humor, helping…",FALSE,0,NA,2020-08-20 12:59:47,FALSE,NA,"1296431738202316805",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nixologist",40,TRUE,FALSE,NA,NA
"62","RT @thexwanders: Aunt Julie's son??? Hahahahahahahaha https://t.co/LuSPzbRoXc",FALSE,0,NA,2020-08-20 12:58:03,FALSE,NA,"1296431299692027907",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jongifuckery",3,TRUE,FALSE,NA,NA
"63","RT @thexwanders: Aunt Julie's son??? Hahahahahahahaha https://t.co/LuSPzbRoXc",FALSE,0,NA,2020-08-20 12:56:25,FALSE,NA,"1296430892517294082",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annyeoungkyun",3,TRUE,FALSE,NA,NA
"64","He is just rich and mayabang, not conyo lol

Di nya ka level si Aunt Julie 😂 

Sana mataas grades nya lol https://t.co/kXQtaz8LO8",FALSE,0,NA,2020-08-20 12:56:23,FALSE,NA,"1296430883923275779",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","parksodamned",0,FALSE,FALSE,NA,NA
"65","aunt julie i brought u 2 boxes of cheese rolls from mary grace and new pods for ur nespresso!!",FALSE,2,NA,2020-08-20 12:54:25,FALSE,NA,"1296430386482995205",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chaarlesdc",0,FALSE,FALSE,NA,NA
"66","looking forward to aunt julie videos after class 😂 hapit naaaa",FALSE,1,NA,2020-08-20 12:53:56,FALSE,NA,"1296430264336502784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fr3yacatsz",0,FALSE,FALSE,NA,NA
"67","Hahaha aunt julie!!! Can I meet robert angelo? Hahahahahah https://t.co/a3tEFnC2cY",FALSE,2,NA,2020-08-20 12:53:29,FALSE,NA,"1296430154110177280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","architectlurkin",0,FALSE,FALSE,NA,NA
"68","RT @jaicabajar: By tita, I mean aunt Julie.",FALSE,0,NA,2020-08-20 12:52:07,FALSE,NA,"1296429808319168512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TeeJoshuaaaa",111,TRUE,FALSE,NA,NA
"69","RT @cnnphilippines: “Aunt Julie meets Tita Pia”

Influencer @macoydubs1 is changing the vlogging landscape with his wit and humor, helping…",FALSE,0,NA,2020-08-20 12:51:59,FALSE,NA,"1296429776400523266",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","apriiiiiiiilll",40,TRUE,FALSE,NA,NA
"70","RT @cnnphilippines: “Aunt Julie meets Tita Pia”

Influencer @macoydubs1 is changing the vlogging landscape with his wit and humor, helping…",FALSE,0,NA,2020-08-20 12:51:16,FALSE,NA,"1296429592899735553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YupImThatGhurl",40,TRUE,FALSE,NA,NA
"71","RT @cnnphilippines: “Aunt Julie meets Tita Pia”

Influencer @macoydubs1 is changing the vlogging landscape with his wit and humor, helping…",FALSE,0,NA,2020-08-20 12:50:36,FALSE,NA,"1296429428038402048",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","__thebetter",40,TRUE,FALSE,NA,NA
"72","tara let’s make kita kita aunt julie https://t.co/rdibiDBGF6",FALSE,1,NA,2020-08-20 12:49:03,FALSE,NA,"1296429035355017217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_iamgruth",0,FALSE,FALSE,NA,NA
"73","Aunt Julie, is that you??? https://t.co/ZqAbbcQBcX",FALSE,3,NA,2020-08-20 12:48:28,FALSE,NA,"1296428891213565952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Piawearsglasses",0,FALSE,FALSE,NA,NA
"74","Woow Aunt Julie @macoydubs1 💖🤟 https://t.co/yfKKe69nJE",FALSE,1,NA,2020-08-20 12:47:34,FALSE,NA,"1296428662162677763",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IAmJowABLEs",0,FALSE,FALSE,NA,NA
"75","Aunt Julie @macoydubs1  this is Cassandra pala! Omg! She looks like you!! https://t.co/R7hqNmN6Bo",FALSE,3,NA,2020-08-20 12:46:31,FALSE,NA,"1296428400509411328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_bellepepperr",1,FALSE,FALSE,NA,NA
"76","Aunt Julie's son??? Hahahahahahahaha https://t.co/neoTTZg2U4 https://t.co/LuSPzbRoXc",FALSE,21,NA,2020-08-20 12:46:08,FALSE,NA,"1296428302501019648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thexwanders",3,FALSE,FALSE,NA,NA
"77","RT @cnnphilippines: “Aunt Julie meets Tita Pia”

Influencer @macoydubs1 is changing the vlogging landscape with his wit and humor, helping…",FALSE,0,NA,2020-08-20 12:46:01,FALSE,NA,"1296428274332164096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_jhanxdee",40,TRUE,FALSE,NA,NA
"78","@cnnphilippines @macoydubs1 @piahontiveros this is legit! Aunt Julie meeting with her  hermana Aunt Pia 😆",FALSE,14,"cnnphilippines",2020-08-20 12:42:26,FALSE,"1296426763719933952","1296427373680877570","2811559122","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","babyfatty22",0,FALSE,FALSE,NA,NA
"79","RT @hobbynear: The amount of truth in this tweet. Gets ko yung Titas of Manila but I just know Aunt Julie’s mom is probably a Kulasa with a…",FALSE,0,NA,2020-08-20 12:40:45,FALSE,NA,"1296426948206440448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trishupaper",4,TRUE,FALSE,NA,NA
"80","“Aunt Julie meets Tita Pia”

Influencer @macoydubs1 is changing the vlogging landscape with his wit and humor, help… https://t.co/w6EDaNXx6Z",FALSE,583,NA,2020-08-20 12:40:01,TRUE,NA,"1296426763719933952",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","cnnphilippines",40,FALSE,FALSE,NA,NA
"81","can i just have an aunt julie @macoydubs1",FALSE,1,NA,2020-08-20 12:38:53,FALSE,NA,"1296426478624792576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saandriing",0,FALSE,FALSE,NA,NA
"82","RT @jaicabajar: By tita, I mean aunt Julie.",FALSE,0,NA,2020-08-20 12:31:01,FALSE,NA,"1296424498401611777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aubieg_",111,TRUE,FALSE,NA,NA
